,date,activity,gender,number,x_axis,y_axis,z_axis
5301,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,51.0
5302,2011-03-24-13-17-42,eat_meat,f,1,36.0,37.0,53.0
5303,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,53.0
5304,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5305,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,53.0
5306,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5307,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5308,2011-03-24-13-17-42,eat_meat,f,1,33.0,37.0,52.0
5309,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0
5310,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5311,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0
5312,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5313,2011-03-24-13-17-42,eat_meat,f,1,36.0,36.0,52.0
5314,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0
5315,2011-03-24-13-17-42,eat_meat,f,1,36.0,37.0,51.0
5316,2011-03-24-13-17-42,eat_meat,f,1,36.0,37.0,51.0
5317,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0
5318,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,51.0
5319,2011-03-24-13-17-42,eat_meat,f,1,36.0,38.0,52.0
5320,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0
5321,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0
5322,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0
5323,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,53.0
5324,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,51.0
5325,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,51.0
5326,2011-03-24-13-17-42,eat_meat,f,1,36.0,37.0,52.0
5327,2011-03-24-13-17-42,eat_meat,f,1,36.0,35.0,53.0
5328,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,53.0
5329,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,52.0
5330,2011-03-24-13-17-42,eat_meat,f,1,35.0,36.0,52.0
5331,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,53.0
5332,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0
5333,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5334,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,53.0
5335,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,53.0
5336,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,53.0
5337,2011-03-24-13-17-42,eat_meat,f,1,36.0,37.0,52.0
5338,2011-03-24-13-17-42,eat_meat,f,1,35.0,36.0,52.0
5339,2011-03-24-13-17-42,eat_meat,f,1,36.0,37.0,52.0
5340,2011-03-24-13-17-42,eat_meat,f,1,36.0,37.0,52.0
5341,2011-03-24-13-17-42,eat_meat,f,1,36.0,36.0,52.0
5342,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5343,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5344,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,53.0
5345,2011-03-24-13-17-42,eat_meat,f,1,36.0,37.0,52.0
5346,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0
5347,2011-03-24-13-17-42,eat_meat,f,1,35.0,36.0,51.0
5348,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5349,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0
5350,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5351,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5352,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0
5353,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,52.0
5354,2011-03-24-13-17-42,eat_meat,f,1,36.0,38.0,52.0
5355,2011-03-24-13-17-42,eat_meat,f,1,35.0,39.0,51.0
5356,2011-03-24-13-17-42,eat_meat,f,1,37.0,37.0,52.0
5357,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0
5358,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,51.0
5359,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,53.0
5360,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5361,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,51.0
5362,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,51.0
5363,2011-03-24-13-17-42,eat_meat,f,1,35.0,36.0,52.0
5364,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0
5365,2011-03-24-13-17-42,eat_meat,f,1,36.0,38.0,52.0
5366,2011-03-24-13-17-42,eat_meat,f,1,36.0,37.0,53.0
5367,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,52.0
5368,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0
5369,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,53.0
5370,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5371,2011-03-24-13-17-42,eat_meat,f,1,35.0,36.0,53.0
5372,2011-03-24-13-17-42,eat_meat,f,1,35.0,36.0,52.0
5373,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0
5374,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0
5375,2011-03-24-13-17-42,eat_meat,f,1,35.0,36.0,52.0
5376,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0
5377,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0
5378,2011-03-24-13-17-42,eat_meat,f,1,36.0,37.0,53.0
5379,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,53.0
5380,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0
5381,2011-03-24-13-17-42,eat_meat,f,1,36.0,38.0,52.0
5382,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0
5383,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0
5384,2011-03-24-13-17-42,eat_meat,f,1,35.0,39.0,52.0
5385,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5386,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0
5387,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5388,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0
5389,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,51.0
5390,2011-03-24-13-17-42,eat_meat,f,1,36.0,36.0,52.0
5391,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0
5392,2011-03-24-13-17-42,eat_meat,f,1,35.0,36.0,53.0
5393,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5394,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0
5395,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,53.0
5396,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0
5397,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0
5398,2011-03-24-13-17-42,eat_meat,f,1,36.0,38.0,52.0
5399,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,53.0
5400,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,53.0
5401,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0
5402,2011-03-24-13-17-42,eat_meat,f,1,35.0,36.0,53.0
5403,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5404,2011-03-24-13-17-42,eat_meat,f,1,35.0,39.0,52.0
5405,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,51.0
5406,2011-03-24-13-17-42,eat_meat,f,1,35.0,39.0,52.0
5407,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0
5408,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,51.0
5409,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0
5410,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5411,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,51.0
5412,2011-03-24-13-17-42,eat_meat,f,1,35.0,36.0,52.0
5413,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5414,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0
5415,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5416,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,52.0
5417,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0
5418,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5419,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,52.0
5420,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0
5421,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,51.0
5422,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5423,2011-03-24-13-17-42,eat_meat,f,1,36.0,37.0,53.0
5424,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,53.0
5425,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5426,2011-03-24-13-17-42,eat_meat,f,1,35.0,39.0,52.0
5427,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,51.0
5428,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0
5429,2011-03-24-13-17-42,eat_meat,f,1,36.0,36.0,52.0
5430,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0
5431,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0
5432,2011-03-24-13-17-42,eat_meat,f,1,36.0,37.0,51.0
5433,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,51.0
5434,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0
5435,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0
5436,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5437,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5438,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,53.0
5439,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5440,2011-03-24-13-17-42,eat_meat,f,1,36.0,38.0,51.0
5441,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0
5442,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,53.0
5443,2011-03-24-13-17-42,eat_meat,f,1,36.0,37.0,52.0
5444,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,53.0
5445,2011-03-24-13-17-42,eat_meat,f,1,36.0,36.0,52.0
5446,2011-03-24-13-17-42,eat_meat,f,1,36.0,37.0,53.0
5447,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5448,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0
5449,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,51.0
5450,2011-03-24-13-17-42,eat_meat,f,1,36.0,37.0,52.0
5451,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5452,2011-03-24-13-17-42,eat_meat,f,1,36.0,36.0,52.0
5453,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0
5454,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0
5455,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,53.0
5456,2011-03-24-13-17-42,eat_meat,f,1,37.0,37.0,52.0
5457,2011-03-24-13-17-42,eat_meat,f,1,35.0,36.0,52.0
5458,2011-03-24-13-17-42,eat_meat,f,1,36.0,37.0,52.0
5459,2011-03-24-13-17-42,eat_meat,f,1,36.0,38.0,52.0
5460,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0
5461,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,53.0
5462,2011-03-24-13-17-42,eat_meat,f,1,35.0,36.0,52.0
5463,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0
5464,2011-03-24-13-17-42,eat_meat,f,1,36.0,37.0,52.0
5465,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5466,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0
5467,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0
5468,2011-03-24-13-17-42,eat_meat,f,1,36.0,37.0,51.0
5469,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5470,2011-03-24-13-17-42,eat_meat,f,1,35.0,36.0,53.0
5471,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5472,2011-03-24-13-17-42,eat_meat,f,1,36.0,37.0,52.0
5473,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,53.0
5474,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5475,2011-03-24-13-17-42,eat_meat,f,1,35.0,36.0,51.0
5476,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5477,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0
5478,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,53.0
5479,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5480,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5481,2011-03-24-13-17-42,eat_meat,f,1,36.0,36.0,52.0
5482,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,53.0
5483,2011-03-24-13-17-42,eat_meat,f,1,33.0,37.0,52.0
5484,2011-03-24-13-17-42,eat_meat,f,1,35.0,35.0,52.0
5485,2011-03-24-13-17-42,eat_meat,f,1,36.0,37.0,52.0
5486,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,51.0
5487,2011-03-24-13-17-42,eat_meat,f,1,36.0,37.0,52.0
5488,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,53.0
5489,2011-03-24-13-17-42,eat_meat,f,1,35.0,39.0,52.0
5490,2011-03-24-13-17-42,eat_meat,f,1,35.0,36.0,52.0
5491,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,53.0
5492,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0
5493,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0
5494,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0
5495,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5496,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0
5497,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5498,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0
5499,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0
5500,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,53.0
5501,2011-03-24-13-17-42,eat_meat,f,1,36.0,37.0,52.0
5502,2011-03-24-13-17-42,eat_meat,f,1,35.0,36.0,52.0
5503,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,54.0
5504,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,54.0
5505,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,53.0
5506,2011-03-24-13-17-42,eat_meat,f,1,33.0,41.0,54.0
5507,2011-03-24-13-17-42,eat_meat,f,1,35.0,41.0,54.0
5508,2011-03-24-13-17-42,eat_meat,f,1,34.0,40.0,53.0
5509,2011-03-24-13-17-42,eat_meat,f,1,35.0,39.0,53.0
5510,2011-03-24-13-17-42,eat_meat,f,1,37.0,39.0,52.0
5511,2011-03-24-13-17-42,eat_meat,f,1,37.0,37.0,52.0
5512,2011-03-24-13-17-42,eat_meat,f,1,37.0,34.0,51.0
5513,2011-03-24-13-17-42,eat_meat,f,1,37.0,34.0,51.0
5514,2011-03-24-13-17-42,eat_meat,f,1,38.0,36.0,53.0
5515,2011-03-24-13-17-42,eat_meat,f,1,38.0,34.0,52.0
5516,2011-03-24-13-17-42,eat_meat,f,1,39.0,34.0,51.0
5517,2011-03-24-13-17-42,eat_meat,f,1,40.0,33.0,52.0
5518,2011-03-24-13-17-42,eat_meat,f,1,40.0,32.0,51.0
5519,2011-03-24-13-17-42,eat_meat,f,1,39.0,30.0,51.0
5520,2011-03-24-13-17-42,eat_meat,f,1,39.0,29.0,50.0
5521,2011-03-24-13-17-42,eat_meat,f,1,39.0,29.0,50.0
5522,2011-03-24-13-17-42,eat_meat,f,1,37.0,27.0,49.0
5523,2011-03-24-13-17-42,eat_meat,f,1,38.0,24.0,49.0
5524,2011-03-24-13-17-42,eat_meat,f,1,37.0,23.0,50.0
5525,2011-03-24-13-17-42,eat_meat,f,1,37.0,23.0,49.0
5526,2011-03-24-13-17-42,eat_meat,f,1,37.0,21.0,49.0
5527,2011-03-24-13-17-42,eat_meat,f,1,38.0,22.0,49.0
5528,2011-03-24-13-17-42,eat_meat,f,1,37.0,22.0,49.0
5529,2011-03-24-13-17-42,eat_meat,f,1,38.0,22.0,49.0
5530,2011-03-24-13-17-42,eat_meat,f,1,37.0,21.0,48.0
5531,2011-03-24-13-17-42,eat_meat,f,1,37.0,25.0,50.0
5532,2011-03-24-13-17-42,eat_meat,f,1,36.0,22.0,48.0
5533,2011-03-24-13-17-42,eat_meat,f,1,36.0,21.0,49.0
5534,2011-03-24-13-17-42,eat_meat,f,1,38.0,20.0,49.0
5535,2011-03-24-13-17-42,eat_meat,f,1,37.0,19.0,48.0
5536,2011-03-24-13-17-42,eat_meat,f,1,37.0,20.0,48.0
5537,2011-03-24-13-17-42,eat_meat,f,1,37.0,20.0,48.0
5538,2011-03-24-13-17-42,eat_meat,f,1,36.0,21.0,49.0
5539,2011-03-24-13-17-42,eat_meat,f,1,38.0,21.0,46.0
5540,2011-03-24-13-17-42,eat_meat,f,1,37.0,14.0,52.0
5541,2011-03-24-13-17-42,eat_meat,f,1,36.0,19.0,46.0
5542,2011-03-24-13-17-42,eat_meat,f,1,35.0,19.0,44.0
5543,2011-03-24-13-17-42,eat_meat,f,1,34.0,18.0,42.0
5544,2011-03-24-13-17-42,eat_meat,f,1,34.0,17.0,45.0
5545,2011-03-24-13-17-42,eat_meat,f,1,34.0,20.0,46.0
5546,2011-03-24-13-17-42,eat_meat,f,1,34.0,23.0,47.0
5547,2011-03-24-13-17-42,eat_meat,f,1,35.0,26.0,50.0
5548,2011-03-24-13-17-42,eat_meat,f,1,35.0,26.0,51.0
5549,2011-03-24-13-17-42,eat_meat,f,1,36.0,29.0,52.0
5550,2011-03-24-13-17-42,eat_meat,f,1,35.0,33.0,52.0
5551,2011-03-24-13-17-42,eat_meat,f,1,36.0,33.0,54.0
5552,2011-03-24-13-17-42,eat_meat,f,1,37.0,35.0,54.0
5553,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,53.0
5554,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0
5555,2011-03-24-13-17-42,eat_meat,f,1,36.0,39.0,54.0
5556,2011-03-24-13-17-42,eat_meat,f,1,36.0,38.0,53.0
5557,2011-03-24-13-17-42,eat_meat,f,1,36.0,40.0,52.0
5558,2011-03-24-13-17-42,eat_meat,f,1,36.0,42.0,52.0
5559,2011-03-24-13-17-42,eat_meat,f,1,36.0,41.0,52.0
5560,2011-03-24-13-17-42,eat_meat,f,1,35.0,41.0,52.0
5561,2011-03-24-13-17-42,eat_meat,f,1,35.0,40.0,51.0
5562,2011-03-24-13-17-42,eat_meat,f,1,36.0,44.0,50.0
5563,2011-03-24-13-17-42,eat_meat,f,1,34.0,44.0,51.0
5564,2011-03-24-13-17-42,eat_meat,f,1,35.0,44.0,51.0
5565,2011-03-24-13-17-42,eat_meat,f,1,36.0,45.0,50.0
5566,2011-03-24-13-17-42,eat_meat,f,1,35.0,43.0,50.0
5567,2011-03-24-13-17-42,eat_meat,f,1,36.0,45.0,49.0
5568,2011-03-24-13-17-42,eat_meat,f,1,38.0,44.0,49.0
5569,2011-03-24-13-17-42,eat_meat,f,1,36.0,46.0,49.0
5570,2011-03-24-13-17-42,eat_meat,f,1,38.0,46.0,48.0
5571,2011-03-24-13-17-42,eat_meat,f,1,36.0,45.0,48.0
5572,2011-03-24-13-17-42,eat_meat,f,1,37.0,44.0,47.0
5573,2011-03-24-13-17-42,eat_meat,f,1,38.0,46.0,47.0
5574,2011-03-24-13-17-42,eat_meat,f,1,36.0,45.0,46.0
5575,2011-03-24-13-17-42,eat_meat,f,1,39.0,45.0,46.0
5576,2011-03-24-13-17-42,eat_meat,f,1,38.0,46.0,47.0
5577,2011-03-24-13-17-42,eat_meat,f,1,39.0,47.0,46.0
5578,2011-03-24-13-17-42,eat_meat,f,1,39.0,46.0,46.0
5579,2011-03-24-13-17-42,eat_meat,f,1,39.0,45.0,47.0
5580,2011-03-24-13-17-42,eat_meat,f,1,39.0,44.0,47.0
5581,2011-03-24-13-17-42,eat_meat,f,1,40.0,44.0,46.0
5582,2011-03-24-13-17-42,eat_meat,f,1,40.0,45.0,46.0
5583,2011-03-24-13-17-42,eat_meat,f,1,40.0,45.0,46.0
5584,2011-03-24-13-17-42,eat_meat,f,1,40.0,44.0,47.0
5585,2011-03-24-13-17-42,eat_meat,f,1,40.0,45.0,48.0
5586,2011-03-24-13-17-42,eat_meat,f,1,41.0,46.0,46.0
5587,2011-03-24-13-17-42,eat_meat,f,1,40.0,46.0,46.0
5588,2011-03-24-13-17-42,eat_meat,f,1,40.0,47.0,45.0
5589,2011-03-24-13-17-42,eat_meat,f,1,41.0,45.0,45.0
5590,2011-03-24-13-17-42,eat_meat,f,1,41.0,45.0,46.0
5591,2011-03-24-13-17-42,eat_meat,f,1,40.0,46.0,44.0
5592,2011-03-24-13-17-42,eat_meat,f,1,40.0,45.0,47.0
5593,2011-03-24-13-17-42,eat_meat,f,1,39.0,46.0,45.0
5594,2011-03-24-13-17-42,eat_meat,f,1,40.0,48.0,47.0
5595,2011-03-24-13-17-42,eat_meat,f,1,38.0,45.0,46.0
5596,2011-03-24-13-17-42,eat_meat,f,1,40.0,48.0,44.0
5597,2011-03-24-13-17-42,eat_meat,f,1,40.0,47.0,45.0
5598,2011-03-24-13-17-42,eat_meat,f,1,40.0,44.0,46.0
5599,2011-03-24-13-17-42,eat_meat,f,1,40.0,44.0,46.0
5600,2011-03-24-13-17-42,eat_meat,f,1,41.0,47.0,46.0
5601,2011-03-24-13-17-42,eat_meat,f,1,40.0,49.0,47.0
5602,2011-03-24-13-17-42,eat_meat,f,1,40.0,48.0,48.0
5603,2011-03-24-13-17-42,eat_meat,f,1,40.0,47.0,46.0
5604,2011-03-24-13-17-42,eat_meat,f,1,40.0,47.0,45.0
5605,2011-03-24-13-17-42,eat_meat,f,1,40.0,48.0,46.0
5606,2011-03-24-13-17-42,eat_meat,f,1,41.0,44.0,44.0
5607,2011-03-24-13-17-42,eat_meat,f,1,39.0,44.0,43.0
5608,2011-03-24-13-17-42,eat_meat,f,1,39.0,44.0,45.0
5609,2011-03-24-13-17-42,eat_meat,f,1,40.0,42.0,47.0
5610,2011-03-24-13-17-42,eat_meat,f,1,37.0,42.0,44.0
5611,2011-03-24-13-17-42,eat_meat,f,1,36.0,44.0,48.0
5612,2011-03-24-13-17-42,eat_meat,f,1,36.0,43.0,51.0
5613,2011-03-24-13-17-42,eat_meat,f,1,37.0,41.0,49.0
5614,2011-03-24-13-17-42,eat_meat,f,1,34.0,41.0,50.0
5615,2011-03-24-13-17-42,eat_meat,f,1,34.0,43.0,50.0
5616,2011-03-24-13-17-42,eat_meat,f,1,34.0,41.0,52.0
5617,2011-03-24-13-17-42,eat_meat,f,1,34.0,42.0,52.0
5618,2011-03-24-13-17-42,eat_meat,f,1,32.0,42.0,53.0
5619,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,53.0
5620,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0
5621,2011-03-24-13-17-42,eat_meat,f,1,33.0,41.0,51.0
5622,2011-03-24-13-17-42,eat_meat,f,1,33.0,40.0,55.0
5623,2011-03-24-13-17-42,eat_meat,f,1,33.0,39.0,52.0
5624,2011-03-24-13-17-42,eat_meat,f,1,33.0,40.0,50.0
5625,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,53.0
5626,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,51.0
5627,2011-03-24-13-17-42,eat_meat,f,1,35.0,39.0,51.0
5628,2011-03-24-13-17-42,eat_meat,f,1,37.0,37.0,51.0
5629,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5630,2011-03-24-13-17-42,eat_meat,f,1,36.0,40.0,52.0
5631,2011-03-24-13-17-42,eat_meat,f,1,35.0,40.0,52.0
5632,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0
5633,2011-03-24-13-17-42,eat_meat,f,1,35.0,39.0,51.0
5634,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0
5635,2011-03-24-13-17-42,eat_meat,f,1,35.0,36.0,53.0
5636,2011-03-24-13-17-42,eat_meat,f,1,36.0,37.0,51.0
5637,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0
5638,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0
5639,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0
5640,2011-03-24-13-17-42,eat_meat,f,1,36.0,37.0,52.0
5641,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0
5642,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0
5643,2011-03-24-13-17-42,eat_meat,f,1,33.0,37.0,52.0
5644,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,53.0
5645,2011-03-24-13-17-42,eat_meat,f,1,35.0,38.0,52.0
5646,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,53.0
5647,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0
5648,2011-03-24-13-17-42,eat_meat,f,1,36.0,37.0,52.0
5649,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,51.0
5650,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,52.0
5651,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,53.0
5652,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5653,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,53.0
5654,2011-03-24-13-17-42,eat_meat,f,1,34.0,39.0,52.0
5655,2011-03-24-13-17-42,eat_meat,f,1,33.0,36.0,51.0
5656,2011-03-24-13-17-42,eat_meat,f,1,35.0,37.0,52.0
5657,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0
5658,2011-03-24-13-17-42,eat_meat,f,1,36.0,37.0,52.0
5659,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,52.0
5660,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,51.0
5661,2011-03-24-13-17-42,eat_meat,f,1,35.0,36.0,52.0
5662,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,51.0
5663,2011-03-24-13-17-42,eat_meat,f,1,34.0,37.0,53.0
5664,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,52.0
5665,2011-03-24-13-17-42,eat_meat,f,1,34.0,38.0,53.0
5666,2011-03-24-13-17-42,eat_meat,f,1,34.0,36.0,51.0
5667,2011-03-24-13-17-42,eat_meat,f,1,33.0,38.0,51.0
